ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Source_comment,Coders
GB257-toll1241,toll1241,GB257,0,GB257-0,,s_Holt_Jicaque[54],Holt (1999:54),RHE
GB257-tolo1255,tolo1255,GB257,?,,The section on polar interrogation is not extensive enough.,s_Ray_Philip-James[410],Ray (1926:410),HS
GB257-toma1245,toma1245,GB257,1,GB257-1,,,"Mishchenko, Daria (p.c. 2013)",HS
GB257-tomb1244,tomb1244,GB257,1,GB257-1,,hvs_Omar_Malay-Malaysia[329-361],Omar 1983:329-361,JLA
GB257-tomm1242,tomm1242,GB257,1,GB257-1,,g_McPherson_Tommo-So[381-382],McPherson (2013:381-382),LR
GB257-tond1249,tond1249,GB257,1,GB257-1,,gd_Heath_Tondi[182],Heath 2005:182,RB
GB257-tong1308,tong1308,GB257,1,GB257-1,,styp_Wnuk_Maniq[95],Wnuk (2016:95),HPG
GB257-tong1318,tong1318,GB257,0,GB257-0,,g_Collins_Tonga[1-182],Collins 1962:1-182,JSA
GB257-tong1325,tong1325,GB257,1,GB257-1,,"g_Churchward_Tongan[9,68];g_Churchward_Tongan_1985[9,68]","Churchward 1953:9,68",HW
GB257-tong1329,tong1329,GB257,0,GB257-0,"(Autotranslated from HG213:* -> GB257:*, given [0] HG213. Polar questions: intonation only)",572563[500],Hill & Hill (2019:500),HunterGatherer
GB257-tonk1249,tonk1249,GB257,0,GB257-0,,g_Hoijer_Tonkawa,Hoijer (1933-1938:81),JG
GB257-toor1238,toor1238,GB257,1,GB257-1,,g_Rubongoya_Runyoro-Rutooro[101],Rubongoya (1999:101),CAO;HPG
GB257-tora1259,tora1259,GB257,?,,Not discussed,styp_Parkinson_Torau,Parkinson 2018,RSC
GB257-torr1261,torr1261,GB257,1,GB257-1,,g_Shnukal_Broken[65],Shnukal 1988:65,NP
GB257-tosk1239,tosk1239,GB257,1,GB257-1,,g_BuchholzFiedler_Albanische[498],Buchholz and Fiedler 1987: 498,MM
GB257-tote1238,tote1238,GB257,?,,Polar questions are not discussed in the source.,"styp_Crane_Totela[134-135, 153, 162]","Crane 2011:134-135, 153, 162",ER
GB257-toto1302,toto1302,GB257,0,GB257-0,,"s_Chakrabarty_Toto[141, 143, 228]","Chakrabarty (2006:141, 143, 228)",BHR
GB257-touo1238,touo1238,GB257,?,,Not discussed,hvwtyp_Todd_Solomon;s_Frahm_Baniata,Todd 1975; Frahm 1998,NP
GB257-trin1274,trin1274,GB257,1,GB257-1,,s_Rose_Trinitario,Rose (2014a: 91),RHE
GB257-trio1238,trio1238,GB257,1,GB257-1,,g_Carlin_Trio[229],Carlin 2004: 229,JVE;MP
GB257-trum1247,trum1247,GB257,1,GB257-1,"This kind of interrogation has limited use. In addition, polar interrogation can be conveyed by attaching an enclitic -a, after the element under interrogation.",g_Guirardello_Trumai[230],Guirardello (1999: 230),GB
GB257-tsam1247,tsam1247,GB257,1,GB257-1,,g_Sava_Tsamakko[185];g_Sava_Tsamakko_PhD[185],Savà (2005:185),JG
GB257-tsat1238,tsat1238,GB257,0,GB257-0,,g_Thurgood_Hainan-Cham[221],Thurgood (2014:221),JLA
GB257-tsha1245,tsha1245,GB257,?,,,g_Andvik_Tshangla[192-193],Andvik 2010:192-193,NP
GB257-tsis1238,tsis1238,GB257,0,GB257-0,"intonation is part of the polar interrogation, but a question particle is always necessary",g_Crozier_Cishingini[9-10],Crozier (1984:9-10),CK;JN
GB257-tsix1234,tsix1234,GB257,0,GB257-0,,g_Fehn_Tsixa[281-282],Fehn (2016:281-282),AF
GB257-tsog1243,tsog1243,GB257,1,GB257-1,,s_Raponda_Ebongwe_1996[1-67];s_Raponda_Tsogo_1996[1-67],Raponda (1996:1-67),BHR
GB257-tson1249,tson1249,GB257,0,GB257-0,,g_Baumbach_Tsonga[265-267],Baumbach (1987: 265-267),AR
GB257-tswa1253,tswa1253,GB257,1,GB257-1,,g_Cole_Tswana_1955[458],Cole (1955:458),ML
GB257-tswa1255,tswa1255,GB257,0,GB257-0,,s_Persson_Tswa[114-115],Persson (1932:114-115),ML
GB257-tuba1278,tuba1278,GB257,?,,Very little information on interrogative sentences. ,g_Voegelin_Tubatulabal[137],Voegelin (1935:137),JG
GB257-tuca1252,tuca1252,GB257,0,GB257-0,"(Autotranslated from HG213:* -> GB257:*, given [0] HG213. Polar questions: intonation only)",gd_Ramirez_Yepa-Masa[143],Ramirez 1997: 143,HunterGatherer
GB257-tuge1241,tuge1241,GB257,0,GB257-0,,styp_Jerono_Tugen[139],Jerono (2011:139),NH
GB257-tugu1245,tugu1245,GB257,1,GB257-1,,g_Hinton_Tugun[123-124],Hinton 1991: 123-124,JY
GB257-tuka1248,tuka1248,GB257,0,GB257-0,,g_Donohue_TukangBesi[450],Donohue 1999: 450,MM
GB257-tuki1240,tuki1240,GB257,0,GB257-0,,styp_Biloa_Tuki[458-469],Biloa 2013:458-469,ER
GB257-tula1252,tula1252,GB257,?,,Not found during discussion of polar interrogatives.,"s_Lukas_Tula[161, 166]","Lukas (1955:161, 166)",JG
GB257-tule1245,tule1245,GB257,0,GB257-0,,g_Gamble_Wikchamni[120],Gamble (1978:120),RHA
GB257-tulu1258,tulu1258,GB257,0,GB257-0,"Question marker a clitic on the questioned constituent, not necessarily on the verb.",g_Brigel_Tulu[113],Brigel 1872:113,JV
GB257-tuml1238,tuml1238,GB257,?,,,st_Schultze_Tumleo,Schultze 1911:in passim,SDO
GB257-tumu1242,tumu1242,GB257,?,,"The author refers to the use of ""hochtonig"" (which sounds like tone) and ""gedehnt gesprachen"" (which sounds like intonation). So I'm not sure which it is.",s_Funke_Isala[86],Funke 1922: 86,HJH
GB257-tune1261,tune1261,GB257,?,,,s_Mous_Nen[283-306],Mous (2003:283-306),MJ
GB257-tung1290,tung1290,GB257,1,GB257-1,,s_Fast_Tungak[61],Fast 1990:61,NP
GB257-tuni1252,tuni1252,GB257,0,GB257-0,Not mentioned.,g_Haas_Tunica[1-143],Haas (1941: 1-143),GB
GB257-tunn1238,tunn1238,GB257,0,GB257-0,,g_Tosco_AfTunni[123],Tosco (1997:123),EJ
GB257-tupi1273,tupi1273,GB257,0,GB257-0,,g_Barbosa_Tupi[80],Barbosa (1956: 80),RHE
GB257-turk1303,turk1303,GB257,?,,Not mentioned.,g_Doerfer_Chaladsch[1-258],Doerfer (1988:1-258),NH
GB257-turk1304,turk1304,GB257,0,GB257-0,only together with question particle -ml,g_Clark_Turkmen[215],Clark (1998:215),MM;NH
GB257-turk1308,turk1308,GB257,0,GB257-0,,g_Dimmendaal_Turkana[429],Dimmendaal 1983:429,SVM
GB257-tusc1257,tusc1257,GB257,0,GB257-0,,g_Williams_Tuscarora[20],Williams (1976:20),BHR
GB257-tutu1241,tutu1241,GB257,1,GB257-1,,g_Naito_Tsutuba[54],Naito 2011: 54,HDS
GB257-tuva1244,tuva1244,GB257,1,GB257-1,,g_Besnier_Tuvaluan[6-7],Besnier (2000:6-7),HPG;TWI
GB257-tuvi1240,tuvi1240,GB257,0,GB257-0,,s_AndersonHarrison_Tyvan[89],Anderson and Harrison (1999: 89),NH
GB257-tuwa1243,tuwa1243,GB257,1,GB257-1,,sd_HohulinHohulin_Tuwali-Ifugao[108-109],Hohulin & Hohulin (2014: 108-109),AR
GB257-tuwu1238,tuwu1238,GB257,1,GB257-1,,g_Harley_Tuwuli[421],Harley (2005:421),NB
GB257-tver1240,tver1240,GB257,0,GB257-0,,,"Miina Norvik, p.c.",MN;RK
GB257-twan1247,twan1247,GB257,?,,,phont_Drachan_Twana;styp_Thompson_Twana,Drachman (1969); Thompson (1985),RHE
GB257-ubir1237,ubir1237,GB257,?,,"The section on polar interrogatives is very short, with no explanations and not enough examples to confirm. The glossing does not show any verbal morphology or question particles, so perhaps it is marked by intonation or tone. However, there is no overt mention.",s_Boreret_Ubir[42],Boreret et al. 2015:42,JRI
GB257-ubyk1235,ubyk1235,GB257,0,GB257-0,,g_Fenwick_Ubykh[133],Fenwick (2011:133),KS
GB257-udih1248,udih1248,GB257,1,GB257-1,,"g_NikolaevaTolskaya_Udihe[807,807-808];s_Girfanova_Udeghe[40-42]",Nikolaeva & Tolskaya (2001:807-808); Nikolaeva and Tolskaya (2001:807); Girfanova (2002:40-42),HDS;MM;NH
GB257-udii1243,udii1243,GB257,1,GB257-1,,s_Schulze_Udi[506],Schulze-Fürhoff (1994:506),NH
GB257-uduk1239,uduk1239,GB257,?,,Not clear enough it it's tone or intonation.,g_Killian_Uduk,Killian 2015,HS
GB257-ugar1238,ugar1238,GB257,?,,,"g_Siwan_Ugaritic[55, 218-220];s_TropperVita_Ugaritic[488-490]","Sivan 2001:55, 218-220; Tropper & Vita 2019:488-490",EJ
GB257-ughe1237,ughe1237,GB257,1,GB257-1,,g_Frostad_Ughele[236],Frostad 2013:236,NP
GB257-ugon1239,ugon1239,GB257,0,GB257-0,,typ_Mayuree_Ugong[40],Mayuree (1993:40),BHR
GB257-ukaa1243,ukaa1243,GB257,1,GB257-1,,,Salffner (p.c. 2014),HS
GB257-ukra1253,ukra1253,GB257,1,GB257-1,,,Neshcheret p.c. 2016,NH
GB257-ulch1241,ulch1241,GB257,0,GB257-0,,s_Petrova_Ulcskij[70],Petrova (1936:70),NH
GB257-ulit1238,ulit1238,GB257,1,GB257-1,,s_Lynch_Ulithian[802],Lynch 2002:802,NP
GB257-ulwa1239,ulwa1239,GB257,0,GB257-0,,g_Green_Ulwa[139],Green (1999:139ff),RHE
GB257-umaa1242,umaa1242,GB257,?,,Not enough discussion of polar interrogation,"typ_Martens_Pronoun-Uma[214,];typ_Martens_Uma_Focus[214,];typ_Martens_Uma_Measurement[214,];typ_Martens_Uma_Verbs[214,]","Martens 1988:214, in passive",ED
GB257-umbu1235,umbu1235,GB257,1,GB257-1,,s_Davies_Umbugarla[56],Davies (1989:56),RHA
GB257-umbu1257,umbu1257,GB257,?,,No mention of polar interrogation,g_Schadeberg_Umbundu;s_Stover_Umbundu,Schadeberg 1990; Stover 1885,JG
GB257-umbu1258,umbu1258,GB257,?,,According to the author the clause-final interrogative clitic -ye only occurs in conversations or quotes. It is unclear if there are other strategies to mark polar interrogation since only a few examples of polar interrogation are provided.,g_Head_Umbu-Ungu[42],Head (2011:42),ER
GB257-umes1235,umes1235,GB257,1,GB257-1,,s_vonGertten_Umesamisk[114],von Gertten 2015:114,RK
GB257-umii1235,umii1235,GB257,1,GB257-1,,hvld_CapellCoate_NKimberley[32],Capell & Coate (1984:32),LD
GB257-umot1240,umot1240,GB257,?,,,s_Lima_Umutina,Lima (1995),RHE
GB257-unua1237,unua1237,GB257,0,GB257-0,,g_Pearce_Unua[528-529],Pearce (2015:528-529),JN
GB257-uppe1275,uppe1275,GB257,1,GB257-1,,s_Beck_Upper-Necaxa-Totonaco[97],Beck (2004: 97),RHE
GB257-uppe1427,uppe1427,GB257,1,GB257-1,,"s_Spitzack_Kalabuan[106, 121, 130, 140-141]","Spitzack 1988:106, 121, 130, 140-141",DA
GB257-uppe1439,uppe1439,GB257,1,GB257-1,Interrogative sentences have the same intonation as declarative sentences,s_Kinkade_Upper-Chehalis[33];s_Kinkade_UpperChehalis_1963-1964[33],Kinkade (1963:33),RHA
GB257-uraa1244,uraa1244,GB257,1,GB257-1,,,Naomi Peck (p.c.),NP
GB257-urak1238,urak1238,GB257,0,GB257-0,,sd_Hogan_Urak-Lawoi[24-26],Hogan 1988: 24-26,JY
GB257-urar1246,urar1246,GB257,0,GB257-0,Intonation + enclitic,"g_Olawsky_Urarina[506, 831, 839]","(Olawsky 2006:506, 831, 839)",MM;OK
GB257-urav1235,urav1235,GB257,1,GB257-1,,g_Crowley_Ura[212],Crowley (1999:212),DB
GB257-urim1252,urim1252,GB257,1,GB257-1,Some polar interrogatives do not have aki 'or' clause-finally and so must only be understood by intonation.,"g_HemmilaLuoma_Urim[76, 157]","Hemmilä & Luoma 1987:76, 157",RHA
GB257-urip1239,urip1239,GB257,0,GB257-0,,g_CapellLayard_Atchin,Capell and Layard (1980:iv-260),JLA
GB257-urni1239,urni1239,GB257,1,GB257-1,,s_Campbell_Urningangk[105],Campbell (2006:105),JLA
GB257-urua1242,urua1242,GB257,0,GB257-0,,s_Rausch_Sudost-Bougainville[978],Rausch 1912:978,RSC
GB257-uruu1244,uruu1244,GB257,?,,"Not mentioned, but there are examples with no other marking. Probably it was not mentioned in older resources from the time when the language was still spoken.",g_Hannss_Uchumataqu[280-281],Hannß (2008:280-281),HPG
GB257-utes1238,utes1238,GB257,0,GB257-0,,g_Givon_Ute[312-314],Givon (2011:312-314),JLA
GB257-uuuu1243,uuuu1243,GB257,?,,,s_Svantesson_U[1-133],Svantesson 1988:1-133,JV
GB257-vano1237,vano1237,GB257,1,GB257-1,,hvs_Francois_Vanikoro,François 2009; Tryon 2002:584,NP
GB257-veps1250,veps1250,GB257,0,GB257-0,A question particle is obligatory.,g_Brodskij_Vepsskogo[33-34],Brodskij (2008:33-34),NH
GB257-vera1241,vera1241,GB257,1,GB257-1,,,Schnell p.c. 2017,NB
GB257-viem1243,viem1243,GB257,?,,no information on polar interrogation,s_Prost_Viemo,Prost (1979),RHE
GB257-viet1252,viet1252,GB257,0,GB257-0,"Although question-formation can be through intonation only, Thompson (1965) the phrase does  not result in a polar interrogative one as such.",g_Thompson_Vietnamese_1965[307],Thompson (1965:307),SPE
GB257-vinm1237,vinm1237,GB257,1,GB257-1,,g_Musgrave_Neveei[117],Musgrave (2007:117),KS
GB257-voro1241,voro1241,GB257,1,GB257-1,,,"Sulev Iva, p.c.",RK
GB257-voti1245,voti1245,GB257,1,GB257-1,,gd_MarkusRozanskij_Vodskij,Markus (2011 II:261-262),NH
GB257-vunj1238,vunj1238,GB257,?,,,d_Kagaya_Kiwoso;s_LeemanLauwo_Vunjo;typ_McHugh_Kivunjo,Kagaya et al. (2006); Leeman et al. (1993); McHugh (1990),JG
GB257-vure1239,vure1239,GB257,1,GB257-1,,g_Malau_Vures[40],Malau (2016:40),ER;JN
GB257-vwan1235,vwan1235,GB257,?,,There is not evidence for or against this in the grammar. ,s_Eaton_Vwanji[615-644],Eaton (2019: 615-644),SR
GB257-wadj1254,wadj1254,GB257,?,,,s_Ford_Bachamal[1-208];sd_Ford_Bachamal_2016[1-208],Ford (1990: 1-208),GB
GB257-waga1260,waga1260,GB257,1,GB257-1,"(Autotranslated from HG213:* -> GB257:*, given [1] HG213. Polar questions: intonation only)",g_Breen_Wakaya[108],Breen 1974:108,HunterGatherer
GB257-wage1238,wage1238,GB257,1,GB257-1,,g_Cook_Wagiman[281],Cook (1987:281),EJ
GB257-waig1244,waig1244,GB257,?,,"Note that the author describes the marking in the same way tone is described for feature GB291 and not like intonation is described for this feature, which is why I’ll mark it as ""?"" here.","g_Arnold_Ambel[79-81, 384-385]","Arnold 2018:79-81, 384-385",SDO
GB257-waim1251,waim1251,GB257,1,GB257-1,,s_KimKim_Waima[56],Kim and Kim 1998:56,JRI
GB257-waim1252,waim1252,GB257,1,GB257-1,,s_Hull_Waimaha[12],Hull 2002:12,JSA
GB257-waim1253,waim1253,GB257,1,GB257-1,The clause final interrogative clitic =e' is optional in polar questions.,g_Bruno_Atroari[93],Bruno (2003: 93ff.),RHE
GB257-waiw1244,waiw1244,GB257,1,GB257-1,,"g_Hawkins_WaiWai[58, 61]","Hawkins (1998:58, 61)",JG
GB257-waja1257,waja1257,GB257,1,GB257-1,"(Autotranslated from HG213:* -> GB257:*, given [1] HG213. Polar questions: intonation only)",s_Marmion_Wajarri[137],Marmion 1996:137,HunterGatherer
GB257-waja1259,waja1259,GB257,0,GB257-0,,g_Kleinewillinghofer_Waja[88],Kleinewillinghöfer 1991:88,RK
GB257-wala1266,wala1266,GB257,?,,"As the grammar is based on written data, the authors are not sure whether a question mark is representative of intonation.",g_Lovegren_Wala_2015[171],Lovegren et al. 2015:171,NP
GB257-wall1257,wall1257,GB257,1,GB257-1,,g_Livingston_East-Uvean[9];g_Moyse-Faurie_Wallisien[227],Moyse-Faurie 2016:227; Livingston 2016:9,NP
GB257-walm1241,walm1241,GB257,0,GB257-0,"(Autotranslated from HG213:* -> GB257:*, given [0] HG213. Polar questions: intonation only). It is possible, but not preferred.",s_HudsonRichards_Walmatjari[95],Hudson and Richards 1976:95,HPG;HunterGatherer
GB257-wamb1257,wamb1257,GB257,0,GB257-0,,"g_Opgenort_Wambule_2004[323, 328]","Opgenort (2004:323, 328)",BHR
GB257-wand1267,wand1267,GB257,0,GB257-0,,phontyp_Gasser_Wamesa[252],Gasser 2014:252,JLA
GB257-wand1278,wand1278,GB257,0,GB257-0,,g_Frajzyngier_Wandala[439-443],Frajzyngier (2012:439-443),JN
GB257-wang1291,wang1291,GB257,0,GB257-0,"(Autotranslated from HG213:* -> GB257:*, given [0] HG213. Polar questions: intonation only)",g_Donaldson_Ngiyambaa[259],Donaldson 1980:259,HunterGatherer
GB257-wanm1242,wanm1242,GB257,0,GB257-0,"(Autotranslated from HG213:* -> GB257:*, given [0] HG213. Polar questions: intonation only)",sd_WMPALC_Warnman[54],Wangka Maya Pilbara Aboriginal Language Centre 2003:54,HunterGatherer
GB257-wann1242,wann1242,GB257,0,GB257-0,,,"Nikitina, Tatiana  (p.c. 2013)",HS
GB257-waor1240,waor1240,GB257,1,GB257-1,Polar questions are marked by intonation only.,es_Caiga_Waodani[208],Caiga_cultura 2012:208,HunterGatherer;JR
GB257-wapp1239,wapp1239,GB257,0,GB257-0,,g_Thompsonetal_Wappo[90],Thompson (2006: 90),GB
GB257-wara1292,wara1292,GB257,?,,,sphon_Ouattara_Samue[1-274],Ouattara (2015:1-274),JLA
GB257-wara1294,wara1294,GB257,1,GB257-1,,g_Dohler_Komnzo[361],Döhler (2016:361),JW;SPI
GB257-wara1300,wara1300,GB257,?,,Grammar not in enough depth to tell,306077;g_Diller_Waray,Diller 1971:in passim; Tramp 1997:in passim,ED
GB257-wara1303,wara1303,GB257,0,GB257-0,,ld_Herrmann_Warao[1166],Herrmann (2005:1166),JLA
GB257-ward1246,ward1246,GB257,?,,"No discussion, nor examples found of polar questions.",g_Merlan_Wardaman,Merlan (1994:v-614),JLA
GB257-ware1253,ware1253,GB257,1,GB257-1,,"s_Donohue_Warembori[15, 52-53]","Donohue 1999:15, 52-53",FE;LC;LS;ML
GB257-ware1255,ware1255,GB257,0,GB257-0,,g_Gonzalez_Warekena_2009[84],González Ñáñez 2009: 84,RHE
GB257-wari1268,wari1268,GB257,1,GB257-1,,g_EverettKern_Wari[13],Everett & Kern (1997:13),JLA
GB257-warj1242,warj1242,GB257,?,,,"s_Buhphang_War-Khasi[14, 86]","Buhphang (2013:14, 86)",BHR
GB257-warl1255,warl1255,GB257,1,GB257-1,,,Nash p.c.,DN
GB257-waro1242,waro1242,GB257,?,,Not enough data,"g_Held_Waropensch[29, 67, 72, 80, 81, 105]","Held 1942:29, 67, 72, 80, 81, 105",DA
GB257-warr1255,warr1255,GB257,1,GB257-1,"(Autotranslated from HG213:* -> GB257:*, given [1] HG213. Polar questions: intonation only)",g_Dixon_Wargamay[83],Dixon 1981:83,HunterGatherer
GB257-warr1258,warr1258,GB257,0,GB257-0,,s_McGregor_Warrwa[36],McGregor (1994:36–37),LD
GB257-waru1264,waru1264,GB257,1,GB257-1,"(Autotranslated from HG213:* -> GB257:*, given [1] HG213. Polar questions: intonation only)",g_Tsunoda_Warrongo[2],Tsunoda 2011:2,HunterGatherer
GB257-waru1265,waru1265,GB257,1,GB257-1,"(Autotranslated from HG213:* -> GB257:*, given [1] HG213. Polar questions: intonation only)",s_Evans_Warumungu,Evans 1982 OR Simpson & Heath 1982:56,HunterGatherer
GB257-wash1253,wash1253,GB257,0,GB257-0,,g_Jacobsen_Washo[598],Jacobsen (1964: 598),GB
GB257-wath1238,wath1238,GB257,0,GB257-0,"(Autotranslated from HG213:* -> GB257:*, given [0] HG213. Polar questions: intonation only)",s_Blakeetal_Wathawurrung[84],Blake 1998:84,HunterGatherer
GB257-wawa1246,wawa1246,GB257,0,GB257-0,,"g_Martin_Wawa[120, 331]","Martin (2012:120, 331)",RHE
GB257-waya1268,waya1268,GB257,1,GB257-1,,Pawley2018[103];s_Geraghty_Nadroga[846],Geraghty 2002:846; Pawley 2018:103,RSC
GB257-waya1269,waya1269,GB257,0,GB257-0,,"g_Tavares_Wayana[90, 413-414]","Tavares 2005: 90, 413-414",JVE
GB257-wayu1241,wayu1241,GB257,1,GB257-1,,s_Michailovsky_Hayu[525],Michailovsky (2003:525),EJ;JK
GB257-wayu1243,wayu1243,GB257,1,GB257-1,"(Autotranslated from HG213:* -> GB257:*, given [1] HG213. Polar questions: intonation only)",t_MansenMansen_Couyatalima,Mansen & Mansen 1979,AS;CB;MM;PE
GB257-weda1241,weda1241,GB257,?,,,sd_King_Wedau[1-92],King 1901:1-92,JSA
GB257-wels1247,wels1247,GB257,1,GB257-1,,g_Jones_Welsh[298],Jones and Thomas 1977: 298,MM
GB257-weri1253,weri1253,GB257,0,GB257-0,,g_Boxwell_Weri[10-388],Boxwell (1990:10-388),JLA
GB257-west2354,west2354,GB257,1,GB257-1,,"g_Tiersma_Frisian[105,108]","Tiersma 1999:105,108",JE
GB257-west2369,west2369,GB257,1,GB257-1,,g_Mace_Persian[145];s_WindfuhrPerry_Persian-Tajik[481],Mace (2003: 145); Windfuhr and Perry (2009: 481),RHE
GB257-west2386,west2386,GB257,?,,,"s_Bailey_Panjabi[20-23, 43]","Bailey (1904:20-23, 43)",JG
GB257-west2392,west2392,GB257,?,,Not mentioned.,g_Alhoniemi_Mari,Alhoniemi (1993),NH
GB257-west2396,west2396,GB257,0,GB257-0,,s_Komonkitisun_Lawa-La-Up[151],Komonkitisun (1985:151),BHR
GB257-west2397,west2397,GB257,0,GB257-0,,"st_Engelkemier_Bru[77-80, 83, 88]","Engelkemier (2010:77-80, 83, 88)",HPG
GB257-west2415,west2415,GB257,1,GB257-1,,g_Owen-Smith_Tamang[98],Owen-Smith (2015:98),JLA
GB257-west2417,west2417,GB257,1,GB257-1,,s_Ikeda_Mu-Nya[71-140],Ikeda (2007:71-140),JLA
GB257-west2418,west2418,GB257,1,GB257-1,,"g_Grunow-Harsta_Magar[421, 476]","Grunow-Hårsta (2008:421, 476)",BHR
GB257-west2430,west2430,GB257,1,GB257-1,,g_Sposato_Xong[449],Sposato (2015:449),JLA
GB257-west2441,west2441,GB257,?,,No section on polar interrogatives.,g_Strehlow_Aranda[197];g_Strehlow_Aranda_1944[197],Strehlow (1944:197),JG
GB257-west2466,west2466,GB257,0,GB257-0,,"g_Dombrowsky-Hahn_Syer[273-274, 297]","Dombrowsky-Hahn (2015:273-274, 297)",CK
GB257-west2516,west2516,GB257,1,GB257-1,,g_Djoupa_Fagauvea[504],Djoupa 2013:504,NP
GB257-west2538,west2538,GB257,?,,,s_Chlenova_Tarangan-Dobel;s_Nivens_WTarangan;s_Wattimuryetal_Tarangan,Chlenova 2008: in passim; Nivens 1998: in passim; Wattimury 1995: in passim,MM
GB257-west2548,west2548,GB257,0,GB257-0,,hw_ChlenovaChlenov_Damar[22];s_Chlenova_WDamar[167],Chlenova 2008:167; Chlenova and Chlenov 2006:22,JRI
GB257-west2555,west2555,GB257,1,GB257-1,,s_Elkins_Manobo[1-75],Elkins 1970:1-75,JLA
GB257-west2557,west2557,GB257,0,GB257-0,,g_Bulalang_Western-Subanon,Bulalang 2020: ,MM
GB257-west2560,west2560,GB257,1,GB257-1,,g_Miller_WCoastBajau[385],Miller 2007: 385,JY
GB257-west2564,west2564,GB257,?,,not enough information; grammars too restrictive,s_Clayre_Berawan;s_Proctor_Long-Terawan,Clayre 1997: in passim; Proctor 1979: in passim,MM
GB257-west2594,west2594,GB257,1,GB257-1,,g_Barclay_WDani[473-474],Barclay (2008:473-474),ER
GB257-west2600,west2600,GB257,1,GB257-1,,s_Voorhoeve_WMakian[29],Voorhoeve 1982:29,NP
GB257-west2615,west2615,GB257,0,GB257-0,,g_deReuse_San-Carlos-Apache[57-59],De Reuse (2006:57-59),BHR
GB257-west2618,west2618,GB257,?,,No mention of interrogation,typ_Johns_Inuktitut[1-195],Johns (1987:1-195),JG
GB257-west2624,west2624,GB257,?,,No information on polar interrogation. ,sd_Kimball_Huazalinguillo-Nahuatl[7-17],(Kimball 1980:7-17),JG
GB257-west2632,west2632,GB257,?,,No examples of polar interrogation.,g_Lachler_Laguna[1-329],Lachler (2006: 1-329),GB
GB257-west2635,west2635,GB257,1,GB257-1,,"g_Zavala_Acateco[77, 263-265];g_Zavala_Kanjobal[77, 263-265]","Zavala (1992:77, 263-265)",RHE
GB257-west2644,west2644,GB257,?,,Not much information on polar interrogation. ,"g_Rasch_Chatino[146, 316]","Rasch 2002:146, 316",JG
GB257-west2650,west2650,GB257,0,GB257-0,,s_Baumgartner_WCham[16-17],Baumgartner 1998:16-17,SR
GB257-west2763,west2763,GB257,?,,,fassberg2019modern[632-652];g_Arnold_Neuwestaramaische[1-407];s_Arnold_Western-Neo-Aramaic[685-695],Arnold 1990:1-407; Arnold 2011:685-695; Fassberg 2019:632-652,EJ
